Date,Open,High,Low,Close,Adj Close,Volume
25-09-2018,161.990005,165.589996,161.149994,164.910004,164.910004,27622800
26-09-2018,164.300003,169.300003,164.210007,166.949997,166.949997,25252200
27-09-2018,167.550003,171.770004,167.210007,168.839996,168.839996,27266900
28-09-2018,168.330002,168.789993,162.559998,164.460007,164.460007,34265600
01-10-2018,163.029999,165.880005,161.259995,162.440002,162.440002,26407700
02-10-2018,161.580002,162.279999,158.669998,159.330002,159.330002,36031000
03-10-2018,160,163.660004,159.529999,162.429993,162.429993,23109500
04-10-2018,161.460007,161.460007,157.350006,158.850006,158.850006,25739600
05-10-2018,159.210007,160.899994,156.199997,157.330002,157.330002,25744000
08-10-2018,155.539993,158.339996,154.389999,157.25,157.25,24046000
09-10-2018,157.690002,160.589996,157.419998,157.899994,157.899994,18844400
10-10-2018,156.820007,157.690002,151.309998,151.380005,151.380005,30610000
11-10-2018,150.130005,154.809998,149.160004,153.350006,153.350006,35338900
12-10-2018,156.729996,156.889999,151.300003,153.740005,153.740005,25293500
15-10-2018,153.320007,155.570007,152.550003,153.520004,153.520004,15433500
16-10-2018,155.399994,159.460007,155.009995,158.779999,158.779999,19180100
17-10-2018,159.559998,160.490005,157.949997,159.419998,159.419998,17592000
18-10-2018,158.509995,158.660004,153.279999,154.919998,154.919998,21675100
19-10-2018,155.860001,157.350006,153.550003,154.050003,154.050003,19761300
22-10-2018,154.759995,157.339996,154.460007,154.779999,154.779999,15424700
23-10-2018,151.220001,154.770004,150.850006,154.389999,154.389999,19095000
24-10-2018,154.279999,154.649994,145.600006,146.039993,146.039993,27744600
25-10-2018,147.729996,152.210007,147,150.949997,150.949997,22105700
26-10-2018,145.820007,149,143.800003,145.369995,145.369995,31303300
29-10-2018,148.5,148.830002,139.029999,142.089996,142.089996,31336800
30-10-2018,139.940002,146.639999,139.740005,146.220001,146.220001,50528300
31-10-2018,155,156.399994,148.960007,151.789993,151.789993,60101300
01-11-2018,151.520004,152.75,149.350006,151.75,151.75,25640800
02-11-2018,151.800003,154.130005,148.960007,150.350006,150.350006,24708700
05-11-2018,150.100006,150.190002,147.440002,148.679993,148.679993,15971200
06-11-2018,149.309998,150.970001,148,149.940002,149.940002,16667100
07-11-2018,151.570007,153.009995,149.830002,151.529999,151.529999,21877400
08-11-2018,150.490005,150.940002,146.740005,147.869995,147.869995,24145800
09-11-2018,146.75,147.759995,144.070007,144.960007,144.960007,17326900
12-11-2018,144.479996,145.039993,140.490005,141.550003,141.550003,18542100
13-11-2018,142,144.880005,141.619995,142.160004,142.160004,15141700
14-11-2018,143.699997,145.580002,141.550003,144.220001,144.220001,22068400
15-11-2018,142.330002,144.839996,140.830002,143.850006,143.850006,30320300
16-11-2018,141.070007,141.770004,137.770004,139.529999,139.529999,37250600
19-11-2018,137.610001,137.75,131.210007,131.550003,131.550003,44362700
20-11-2018,127.029999,134.160004,126.849998,132.429993,132.429993,41939500
21-11-2018,134.399994,137.190002,134.130005,134.820007,134.820007,25469700
23-11-2018,133.649994,134.5,131.259995,131.729996,131.729996,11886100
26-11-2018,133,137,132.779999,136.380005,136.380005,24263600
27-11-2018,135.75,136.610001,133.710007,135,135,20750300
28-11-2018,136.279999,136.789993,131.850006,136.759995,136.759995,29847500
29-11-2018,135.919998,139.990005,135.660004,138.679993,138.679993,24238700
30-11-2018,138.259995,140.970001,137.360001,140.610001,140.610001,25732600
03-12-2018,143,143.679993,140.759995,141.089996,141.089996,24819200
04-12-2018,140.729996,143.389999,137.160004,137.929993,137.929993,30307400
06-12-2018,133.820007,139.699997,133.669998,139.630005,139.630005,28218100
07-12-2018,139.25,140.869995,136.660004,137.419998,137.419998,21195500
10-12-2018,139.600006,143.050003,139.009995,141.850006,141.850006,26422200
11-12-2018,143.880005,143.880005,141.100006,142.080002,142.080002,20300300
12-12-2018,143.080002,147.190002,142.509995,144.5,144.5,23696900
13-12-2018,145.570007,145.850006,143.190002,145.009995,145.009995,18148600
14-12-2018,143.339996,146.009995,142.509995,144.059998,144.059998,21785800
17-12-2018,143.080002,144.919998,138.419998,140.190002,140.190002,24334000
18-12-2018,141.080002,145.929993,139.830002,143.660004,143.660004,24709100
19-12-2018,141.210007,144.910004,132.5,133.240005,133.240005,57404900
20-12-2018,130.699997,135.570007,130,133.399994,133.399994,40297900
21-12-2018,133.389999,134.899994,123.419998,124.949997,124.949997,56901500
24-12-2018,123.099998,129.740005,123.019997,124.059998,124.059998,22066000
26-12-2018,126,134.240005,125.889999,134.179993,134.179993,39723400
27-12-2018,132.440002,134.990005,129.669998,134.520004,134.520004,31202500
28-12-2018,135.339996,135.919998,132.199997,133.199997,133.199997,22627600
31-12-2018,134.449997,134.639999,129.949997,131.089996,131.089996,24625300

